smiles,ames,source,split
CC1(C)CC(C(=O)NC(CO)C(O)CO)C(C)(C)[N+]1=O,0.0,hansen,Train/Validation
O=C(O)c1occc(=O)c1O,0.0,hansen,Train/Validation
C=CC(=O)c1ccc2c(c1)OCO2,0.0,hansen,Train/Validation
C[C@@]12CCc3occc3C1CC[C@@]13CC(CCC12)C(O)(CO)C3,0.0,hansen,Train/Validation
O/N=C/c1ccncc1,0.0,hansen,Train/Validation
C=C/C1=C/C(C)C(C)(OC(C)=O)C(=O)OCC2=CC[N+]3(C)CCC(OC1=O)C23O,1.0,hansen,Train/Validation
N[C@H](CCC(=O)N[C@H](CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O,1.0,hansen,Train/Validation
CCN(CC)c1ccc2nc3ccc(N(CC)CC)cc3[o+]c2c1,1.0,hansen,Train/Validation
CCCCCCCCON(OC(C)=O)C(=O)c1ccccc1,1.0,hansen,Train/Validation
Cc1c(NO)cnc2c1nc1c(C)cccn12,1.0,hansen,Train/Validation
C[C@H]1Cc2c(Cl)cc(C(=O)N[C@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,0.0,hansen,Train/Validation
Clc1ccc(CC[C@H]2CO2)cc1,1.0,hansen,Train/Validation
O=C(CO)CO,1.0,hansen,Train/Validation
Cc1cc2nc3ccc(N(C)C)cc3nc2cc1N,1.0,hansen,Train/Validation
CCN(CC)c1ccc([N+]#N)cc1,1.0,hansen,Train/Validation
N[C@@H](Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)O,0.0,hansen,Train/Validation
CN(N=O)c1cccnc1,0.0,hansen,Train/Validation
OC1C=Cc2c(ccc3cc4c(cc23)C(O)C(O)c2ccccc2-4)C1O,0.0,hansen,Train/Validation
ClC(COCC(Cl)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1.0,hansen,Train/Validation
CCNCCN,0.0,hansen,Train/Validation
CN(C)CCN(Cc1ccccc1)c1ccccc1,0.0,hansen,Train/Validation
O=C1c2cc(O)cc(O)c2C(=O)c2c1cc1c(c2O)[C@@H]2C=CO[C@@H]2O1,1.0,hansen,Train/Validation
CSCNc1ccccc1C(C)=O,0.0,hansen,Train/Validation
CC(C)=CCC/C(C)=C/CC/C(C)=C/C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.0,hansen,Train/Validation
COc1ccc([C@H]2O[C@@H]2C(=O)c2ccccc2)cc1,1.0,hansen,Train/Validation
CCN(CC)CCn1nc2c3c(c(CO)ccc31)Sc1cc(Cl)ccc1-2,1.0,hansen,Train/Validation
C#CCOCCN1C=CN(C)C1/C=N/O,0.0,hansen,Train/Validation
CC(=O)N/N=C/C1=CN(O)c2ccccc2N1O,1.0,hansen,Train/Validation
O=NN1C[C@@H](Cl)[C@H](Cl)C1,1.0,hansen,Train/Validation
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,1.0,hansen,Train/Validation
Oc1cccc(/C=N/c2snc3ccccc23)c1,1.0,hansen,Train/Validation
CCCCOC[C@H]1CO1,1.0,hansen,Train/Validation
CC1CC2(C)C(CCC3C4CCC(O)C4(C)CCC32)CC1=O,0.0,hansen,Train/Validation
CC[C@@H](C)N,0.0,hansen,Train/Validation
CCC(CC)c1cccc(OC(=O)N(C)N=O)c1,1.0,hansen,Train/Validation
CC(=O)c1cc(Cc2ccc(N)c(C(C)=O)c2)ccc1N,1.0,hansen,Train/Validation
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,1.0,hansen,Train/Validation
CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C#N)cc1,1.0,hansen,Train/Validation
CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,1.0,hansen,Train/Validation
CC1SCC(C(=O)NC(Cc2c[nH]cn2)C(=O)N2CCCC2C(N)=O)NC1=O,0.0,hansen,Train/Validation
N=C(N)N=C(N)NCCc1ccccc1,0.0,hansen,Train/Validation
OC1C=Cc2c(c3cc4ccccc4cc3c3ccccc23)C1O,1.0,hansen,Train/Validation
CCCC[C@@H](CC)COC(=O)CCCCCCCCC(=O)OC[C@H](CC)CCCC,0.0,hansen,Train/Validation
c1ccc(-c2ccc([C@@H]3CO3)cc2)cc1,1.0,hansen,Train/Validation
Cc1ccc(C)c(O)c1,0.0,hansen,Train/Validation
CC1=CC2CCCCC2c2ccccc21,1.0,hansen,Train/Validation
Cc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C1OC31,0.0,hansen,Train/Validation
COc1cc(/C=C/C(=O)OC2CCC34CC35CCC3(C)C(C(C)CCC=C(C)C)CCC3(C)C5CCC4C2(C)C)ccc1O,0.0,hansen,Train/Validation
Cc1c(N)nc([C@H](CC(N)=O)NC[C@@H](N)C(N)=O)nc1C(=O)N[C@@H](C(=O)N[C@H](C)[C@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCCCN=C(N)N)cs2)cs1)[C@@H](C)O)[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@H]1O)c1c[nH]cn1,1.0,hansen,Train/Validation
CCOC(=O)CNC(=O)CCCCSc1[nH]cnc2ncnc1-2,0.0,hansen,Train/Validation
CCCCCCCCCCCCCC[C@H]1CO1,0.0,hansen,Train/Validation
O=NN1CC[C@H](Br)[C@@H](Br)C1,1.0,hansen,Train/Validation
Cc1cc(O)c2c(c1)C(=O)c1cc(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c1C2=O,1.0,hansen,Train/Validation
C[C@@H]1CN(N=O)C[C@H](C)N1N=O,1.0,hansen,Train/Validation
OC1COC(NCCc2c[nH]c3ccccc23)C(O)C1O,1.0,hansen,Train/Validation
O=C(/C=C\c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@H](O)[C@H]1O,0.0,hansen,Train/Validation
O=NN(c1ccc([N+](=O)[O-])cc1)[C@@H]1OC[C@H](O)[C@@H](O)[C@H]1O,1.0,hansen,Train/Validation
O=NN1CC[C@@H](O)C1,1.0,hansen,Train/Validation
CC(=O)C1=C(O)C2C3c4c[nH]c5cccc(c45)CC3C(C)(C)N2C1=O,1.0,hansen,Train/Validation
CC(=O)OCC[C@@H](C=O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,1.0,hansen,Train/Validation
CC1=C(/C=C\C(C)=C/C=C\C(C)=C/C=O)C(C)(C)CCC1,1.0,hansen,Train/Validation
CCN(CC)CCn1nc2ccc(CO)c3c2c1Sc1cc(Cl)ccc1-3,1.0,hansen,Train/Validation
CCOc1ccc2nc(N)sc2c1,1.0,hansen,Train/Validation
Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c(O)c(O)c1C2=O,1.0,hansen,Train/Validation
O=C1OC2(c3ccccc31)c1cc(I)c(O)c(I)c1Oc1c2cc(I)c(O)c1I,0.0,hansen,Train/Validation
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.0,hansen,Train/Validation
[O-][Cl+3]([O-])([O-])[O-],0.0,hansen,Train/Validation
CC1=CCC(C(C)(C)O)CC1,0.0,hansen,Train/Validation
C[C@@H](N)[C@@H](O)c1ccccc1,0.0,hansen,Train/Validation
CC(C)=CCCC(C)CC=O,0.0,hansen,Train/Validation
O=C(c1ccc(F)cc1)[C@H]1O[C@@H]1c1ccccc1,1.0,hansen,Train/Validation
C[C@H]1CCCC(=O)CCC/C=C\c2cc(O)cc(O)c2C(=O)O1,0.0,hansen,Train/Validation
O=S(=O)(O)c1ccc2cc(O)c(S(=O)(=O)O)cc2c1,0.0,hansen,Train/Validation
COC(=O)c1ccc(/C=N/n2nnc3c4ccccc4nc-3c2O)cc1,1.0,hansen,Train/Validation
CCN(CC)N(O)N=O,1.0,hansen,Train/Validation
CN1CCN(N=O)CC1,1.0,hansen,Train/Validation
CNc1ccc(N=Nc2ccc(NC)cc2)cc1,0.0,hansen,Train/Validation
O=[N+]([O-])c1ccc2[nH]cnc2c1,1.0,hansen,Train/Validation
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,0.0,hansen,Train/Validation
Nc1ccc(NC(=O)c2ccc(C(=O)O)cc2)cc1,0.0,hansen,Train/Validation
C/C=C(\C)C(=O)OC1CCN2CC=C(CO)C12,0.0,hansen,Train/Validation
O=C(c1ccc([N+](=O)[O-])cc1)[C@H]1O[C@@H]1c1ccccc1,1.0,hansen,Train/Validation
C[N+](C)(C)CCO,0.0,hansen,Train/Validation
OCC1OC(n2cnc3c(NCC(O)COc4cccc5ccccc45)ncnc32)C(O)C1O,0.0,hansen,Train/Validation
CC(C)=CC=O,0.0,hansen,Train/Validation
CCCCCCCCCCCCCCCC[C@H]1CO1,0.0,hansen,Train/Validation
CC(=C/C=C/C=C(C)/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)/C=C/C=C(/C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,0.0,hansen,Train/Validation
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@H]4[C@H](C)CCCC(C)C)[C@@H]3C[C@@H]3N(N4C(=O)c5ccccc5C4=O)[C@@]32C1,1.0,hansen,Train/Validation
C=C1/C(=C/C=C2\CCCC3(C)C2CCC3C(C)CCC(O)C(C)C)CC(O)CC1O,0.0,hansen,Train/Validation
CCC(CO)(CO)CO,0.0,hansen,Train/Validation
CC(C)OC(=O)Cc1ccccc1,0.0,hansen,Train/Validation
CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CSC12)c1csc(N)n1,0.0,hansen,Train/Validation
ClCCNCCCNc1c2ccccc2nc2c1ccc1cccnc12,1.0,hansen,Train/Validation
CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,0.0,hansen,Train/Validation
OC1C=Cc2cc3c(ccc4ccccc43)c(Cl)c2C1O,0.0,hansen,Train/Validation
C1CCNC1,0.0,hansen,Train/Validation
N=C(N)c1ccc2c(N)c(C(=N)N)[nH]c2c1,0.0,hansen,Train/Validation
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=N[C@@H]1O,0.0,hansen,Train/Validation
CC(=O)OCN=[N+](C)[O-],0.0,hansen,Train/Validation
CC(=O)NCC(O)COc1cccc2ccccc12,0.0,hansen,Train/Validation
COc1ccc(O)cc1C(C)(C)C,0.0,hansen,Train/Validation
C[N+](C)(C)CC1CO1,1.0,hansen,Train/Validation
Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1C,0.0,hansen,Train/Validation
O=C1C=CC(=O)N1,1.0,hansen,Train/Validation
N#C/C(=C\C=C\c1ccccc1)c1ccc(Cl)cc1,1.0,hansen,Train/Validation
Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1N=Nc1ccc(-c2ccc(N=Nc3c(N)ccc4cc(S(=O)(=O)O)cc(O)c34)cc2)cc1,1.0,hansen,Train/Validation
CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,1.0,hansen,Train/Validation
N=c1ccn2c(n1)O[C@H]1[C@H](O)[C@@H](CO)O[C@@H]12,0.0,hansen,Train/Validation
CC(C)(C)OC(=O)[C@H](N)CN=[N+]=[N-],1.0,hansen,Train/Validation
CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,0.0,hansen,Train/Validation
CC[C@@H](C)NC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,hansen,Train/Validation
O=C(O)[C@@H]1O[C@H](N(O)c2ccc(-c3ccccc3)cc2)[C@@H](O)[C@H](O)[C@H]1O,1.0,hansen,Train/Validation
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,0.0,hansen,Train/Validation
C[C@@H](O)CBr,1.0,hansen,Train/Validation
Nc1nc(-c2cccc([N+](=O)[O-])c2)nc2c1ncn2C1OC(CO)C(O)C1O,1.0,hansen,Train/Validation
COc1nc2cccc(CBr)c2nc1OC,1.0,hansen,Train/Validation
Cc1ccc([N+]#N)cc1,1.0,hansen,Train/Validation
CC1=CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(O)C1=O,0.0,hansen,Train/Validation
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,1.0,hansen,Train/Validation
CN1CCN(c2ccc3[nH]c(Cc4ccc5[nH]c(-c6ccc(N(CCCl)CCCl)cc6)nc5c4)nc3c2)CC1,0.0,hansen,Train/Validation
O=C(O)CI,1.0,hansen,Train/Validation
O=[N+]([O-])c1ccc(/C=N/n2nnc3c4ccccc4nc-3c2O)cc1,1.0,hansen,Train/Validation
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,1.0,hansen,Train/Validation
CN[C@@H](C)Cc1ccccc1,0.0,hansen,Train/Validation
CCOCCOC(=O)c1cc(Cc2ccc(N)c(C(=O)OCCOCC)c2)ccc1N,0.0,hansen,Train/Validation
Nc1c(S(=O)(=O)O)cc(Nc2cccc(S(=O)(=O)CCOS(=O)(=O)O)c2)c2c1C(=O)c1ccccc1C2=O,1.0,hansen,Train/Validation
C=CCn1cc2c3c(cccc31)C1CC(C)CN(C#N)C1C2,1.0,hansen,Train/Validation
OC1c2cccc3ccc4cccc(c4c23)C1O,0.0,hansen,Train/Validation
OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,0.0,hansen,Train/Validation
O=[P@@]1(N(CCCl)CCCl)NCCCO1,1.0,hansen,Train/Validation
C[C@H]1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,1.0,hansen,Train/Validation
Oc1ccc(/C=N/c2snc3c(Cl)cc(Cl)cc23)cc1,1.0,hansen,Train/Validation
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,1.0,hansen,Train/Validation
C/C=C(/C)C#N,0.0,hansen,Train/Validation
Cc1ccc(Cc2ccccc2)cc1,0.0,hansen,Train/Validation
CCC[C@@H](O)[C@@H](CC)CO,0.0,hansen,Train/Validation
C1C[C@@H]2O[C@@H]2C[C@@H]1[C@H]1CO1,1.0,hansen,Train/Validation
Cc1cc(NOS(=O)(=O)O)ccc1N,1.0,hansen,Train/Validation
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,0.0,hansen,Train/Validation
CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,1.0,hansen,Train/Validation
CCC12OC1O2,1.0,hansen,Train/Validation
Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,0.0,hansen,Train/Validation
Cc1coc2c1CCC(C)C2,0.0,hansen,Train/Validation
CN(C)C1Cc2cccc3cccc(c23)C1,1.0,hansen,Train/Validation
COCCOCCO[PH]1(OCCOCCOC)N[PH](OCCOCCOC)(OCCOCCOC)N[PH](OCCOCCOC)(OCCOCCOC)N1,0.0,hansen,Train/Validation
COc1ccc2c(c1)C1CCCCC1C1OC21,0.0,hansen,Train/Validation
CC[C@@H](O)/C=C/C=C/C=C/C=C/C=O,1.0,hansen,Train/Validation
Cn1cnc2c(=N)[n+](=O)[cH-][nH]c21,1.0,hansen,Train/Validation
CCOC(=O)c1c2c(nn[n+]1[O-])c1ccccc1n2C,1.0,hansen,Train/Validation
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1I,0.0,hansen,Train/Validation
COC(=O)/C(Cl)=C(\OP(=O)(OC)OC)c1cc(Cl)ccc1Cl,0.0,hansen,Train/Validation
Nc1ncnc2c1ncn2C1OC(CO)CC1O,1.0,hansen,Train/Validation
CC(CC1=C(C=O)COC1O)C1=CCC(C)(C)C1,0.0,hansen,Train/Validation
OC[C@H](Cl)CCl,1.0,hansen,Train/Validation
N=C(N)c1ccc(-c2cc3ccc(C(=N)N)cc3s2)cc1,0.0,hansen,Train/Validation
FC[C@H]1CO1,1.0,hansen,Train/Validation
O=C(O)c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c(O)c(Br)cc12,1.0,hansen,Train/Validation
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,1.0,hansen,Train/Validation
CCCc1cc(O)nc(S)n1,0.0,hansen,Train/Validation
Cc1ccc(C)c(O)c1C,0.0,hansen,Train/Validation
CCCCCCC(C/C=C/CCCCCCCC(=O)OC)OC(C)=O,0.0,hansen,Train/Validation
C=C1C(=O)O[C@@H]2C[C@H](C)[C@H]3C[C@@H](OCC)O[C@@H](OCC)[C@]3(C)C[C@H]12,1.0,hansen,Train/Validation
Cc1ccc2c(C)cccc2c1,0.0,hansen,Train/Validation
C[C@@H](CN1c2ccccc2Sc2ccccc21)N(C)C,0.0,hansen,Train/Validation
O=C1c2ccccc2-c2ccc(O)c3cccc1c23,1.0,hansen,Train/Validation
O=[N+]([O-])c1cccc(/C=N/c2snc3ccccc23)c1,1.0,hansen,Train/Validation
FC(F)(F)C(F)(F)Cl,0.0,hansen,Train/Validation
C=C1C/C(=C/C)C(=O)O[C@H]2CCN3CC=C(COC(=O)[C@]1(C)O)[C@H]23,1.0,hansen,Train/Validation
c1cc(OC[C@H]2CO2)cc(OC[C@H]2CO2)c1,1.0,hansen,Train/Validation
Sc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,hansen,Train/Validation
C1=C[C@@H]2O[C@@H]2c2ncccc21,1.0,hansen,Train/Validation
COP(=O)(OC)O/C(=C\Br)c1ccc(Cl)cc1Cl,0.0,hansen,Train/Validation
CCCCCCCC[C@H]1CO1,0.0,hansen,Train/Validation
CCc1cc2ccccc2c2ccc3c(c12)C1OC1C(O)C3O,1.0,hansen,Train/Validation
CCc1ccccc1Nc1ccc(Nc2ccccc2CC)c2c1C(=O)c1c(O)ccc(O)c1C2=O,1.0,hansen,Train/Validation
c1ccc2c(c1)C1CCCCC1C1OC21,0.0,hansen,Train/Validation
Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1N=Nc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,0.0,hansen,Train/Validation
CN=NO,1.0,hansen,Train/Validation
CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41,1.0,hansen,Train/Validation
CCO[P@](=O)(NC(C)C)Oc1ccc(SC)c(C)c1,0.0,hansen,Train/Validation
Cc1cc2c(O)cccc2c2cc3c(cc12)C=CC(O)C3O,1.0,hansen,Train/Validation
CC(N)(CN=[N+]=[N-])C(=O)O,1.0,hansen,Train/Validation
C[C@]12CC(C=O)=C(O)C[C@@H]1CC[C@H]1[C@H]3CC[C@](C)(O)[C@@]3(C)CC[C@@H]12,0.0,hansen,Train/Validation
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCO)ccc(NCCO)c21,1.0,hansen,Train/Validation
O=C(O)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)O,0.0,hansen,Train/Validation
Cc1[nH]c2c(c3nc4ccccc4c1-3)C(=O)C(N1CCN(C)CC1)=CC2=O,1.0,hansen,Train/Validation
C1=C[C@@H]2O[C@@H]2C=C1,1.0,hansen,Train/Validation
Nc1ccccc1C(=O)CC(N)C(=O)O,0.0,hansen,Train/Validation
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,0.0,hansen,Train/Validation
CCCCNCCCC,0.0,hansen,Train/Validation
CCOC(=O)N(CCO)N=O,1.0,hansen,Train/Validation
CCCOC(=O)c1cc(Cc2ccc(N)c(C(=O)OCCC)c2)ccc1N,0.0,hansen,Train/Validation
Oc1ccc2ccccc2c1,0.0,hansen,Train/Validation
CC(=O)c1cc(NC(=O)NC(C)(C)C)ccc1OCC(O)CNC(C)(C)C,0.0,hansen,Train/Validation
CN(C)C(c1ccccc1)(c1ccccc1)N(C)C,0.0,hansen,Train/Validation
Oc1ccc2cccnc2c1,0.0,hansen,Train/Validation
CC(C)(Oc1ccc([C@H]2CCCc3ccccc32)cc1)C(=O)O,0.0,hansen,Train/Validation
CCCC/C=C/C=C/C=C/C=C/C=C/OCC(O)CO,1.0,hansen,Train/Validation
Cc1cccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)c1,0.0,hansen,Train/Validation
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,0.0,hansen,Train/Validation
CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,0.0,hansen,Train/Validation
CC1C=C(C=O)C(C=O)=CC2CC(C)(C)CC12,0.0,hansen,Train/Validation
CC(C)(C)c1cccc(C(C)(C)C)c1O,0.0,hansen,Train/Validation
c1ccc(CNc2[nH]cnc3ncnc2-3)cc1,0.0,hansen,Train/Validation
CC(=O)c1ccc(CC(C)C)cc1,0.0,hansen,Train/Validation
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O,0.0,hansen,Train/Validation
Nc1ccc2c(c1)Cc1cc(N)ccc1-2,1.0,hansen,Train/Validation
Nc1cnc2ccc3ccccc3c2c1,1.0,hansen,Train/Validation
CNc1ccc(O)cc1,1.0,hansen,Train/Validation
C/C=C\C=C/C=O,1.0,hansen,Train/Validation
OC1c2cc3c4ccccc4c4ccccc4c3cc2C2OC2C1O,1.0,hansen,Train/Validation
CCCCCCCCCCCCCCCCCC(=O)NCCCC[C@H](NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)O[C@@H](O)[C@H]1NC(C)=O)C(N)=O)C(=O)O,0.0,hansen,Train/Validation
CC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,0.0,hansen,Train/Validation
CC(=O)/C(=N/O)C(=O)N(c1ccccc1)N(C)N=O,1.0,hansen,Train/Validation
COP(=S)(OC)Oc1ccc(SC)c(C)c1,0.0,hansen,Train/Validation
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,0.0,hansen,Train/Validation
C=C[C@@H]1CC=CCC1,0.0,hansen,Train/Validation
NC(=O)CN1C[C@H](O)CC1=O,0.0,hansen,Train/Validation
O=C(O)CCCC(=O)O,0.0,hansen,Train/Validation
Cc1ccc(S(=O)(=O)O)cc1C,0.0,hansen,Train/Validation
NC(CSC/C=C/Cl)C(=O)O,0.0,hansen,Train/Validation
CC(=O)O[C@@H]1Cc2c3ccc4ccccc4c3cc3ccc(C)c1c23,1.0,hansen,Train/Validation
O=NN1CC=CCC1,1.0,hansen,Train/Validation
Cc1cc(C#[N+][O-])cc(C#[N+][O-])c1,1.0,hansen,Train/Validation
O[C@@H]1C=Cc2c(ccc3cc4ccccc4cc23)[C@H]1O,1.0,hansen,Train/Validation
NC(=O)N(CCC[C@@H](N)C(=O)O)N=O,1.0,hansen,Train/Validation
CCCCN(CC(O)c1ccc(O)cc1)N=O,0.0,hansen,Train/Validation
CNc1ccc(N=Nc2ccc(N(C)C(C)=O)cc2)cc1,1.0,hansen,Train/Validation
Cc1cccc(N=Nc2ccc(N(C)C)cc2)c1,1.0,hansen,Train/Validation
Nc1c2c(nc3ccccc13)CCCC2,1.0,hansen,Train/Validation
C[n+]1cccc(C(=O)O)c1,0.0,hansen,Train/Validation
Nc1nc(O)c2nc(O)n(C3CC(O)C(CO)O3)c2n1,0.0,hansen,Train/Validation
COc1ccc([N+](=O)[O-])cc1N,1.0,hansen,Train/Validation
O=C(O)[C@@]1(O)C[C@@H](O)[C@H](O)[C@@H](O)C1,0.0,hansen,Train/Validation
CN1CC(O)c2cc3c(c4c2C1Cc1ccccc1-4)OCO3,1.0,hansen,Train/Validation
Cc1cc(N=Nc2cccnc2)c(N)cc1N,1.0,hansen,Train/Validation
CC(C)CCO,0.0,hansen,Train/Validation
Nc1ccc(N=Nc2ccccc2)cc1,1.0,hansen,Train/Validation
O=C(O)CSc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,1.0,hansen,Train/Validation
Nc1nc(N)c2[nH]cnc2n1,0.0,hansen,Train/Validation
O=C(O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,0.0,hansen,Train/Validation
Nc1ccc(S(=O)(=O)O)c2ccccc12,0.0,hansen,Train/Validation
C=CC1CN2CCC1CC2C(OC(=O)OCC)c1ccnc2ccc(OC)cc12,0.0,hansen,Train/Validation
O=C(O)CCC(=O)Nc1ccc(Cl)c(Cl)c1Cl,0.0,hansen,Train/Validation
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1,1.0,hansen,Train/Validation
N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,1.0,hansen,Train/Validation
c1ccc2[nH]nnc2c1,1.0,hansen,Train/Validation
CC(=O)/C=C\c1ccc2c(c1)OCO2,0.0,hansen,Train/Validation
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1C[C@@H]3O,1.0,hansen,Train/Validation
CC[C@]1(O)C[C@@H](O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@@H]1C(=O)OC,1.0,hansen,Train/Validation
C=Cc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,hansen,Train/Validation
OCCc1ccccc1,0.0,hansen,Train/Validation
OC1C=Cc2c(ccc3cc4c(ccc5ccccc54)cc23)C1O,1.0,hansen,Train/Validation
C[N+](C)(C)CCCl,0.0,hansen,Train/Validation
C=C(C)C(=O)OCC(C)O,0.0,hansen,Train/Validation
OC1C=Cc2ccc3cc4c(ccc5ccccc54)cc3c2C1O,1.0,hansen,Train/Validation
BrC(Br)C(Br)(Br)Br,0.0,hansen,Train/Validation
CCNc1nc(O)nc(NC(C)C)n1,0.0,hansen,Train/Validation
C[C@@H](O)CCl,1.0,hansen,Train/Validation
C=CC(=O)OC[C@H](CC)CCCC,0.0,hansen,Train/Validation
Oc1ccccc1/C=N/c1snc2ccccc12,0.0,hansen,Train/Validation
CCN(C#N)N=O,1.0,hansen,Train/Validation
CC(C)(C)OCO,0.0,hansen,Train/Validation
CO[C@@]12[C@@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,1.0,hansen,Train/Validation
c1cnc2c(c1)ccc1c2ccc2cccnc21,1.0,hansen,Train/Validation
Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4cnc5c(N)ncnc54)O[C@@H]3CO)[C@@H](O)[C@H]2O)c(=O)n1,0.0,hansen,Train/Validation
Cc1cccc(OC[C@@H](O)CNC(C)(C)C)c1C,0.0,hansen,Train/Validation
